fonte,host,clube,query,url,arquivo,tstamp,titulo,data_documento,pdf_id,ficheiro_pdf,ficheiro_texto
porto,www.fcporto.pt,porto,"""FC Porto SAD""",http://www.fcporto.pt/Comunicados/PagamentoJurosEO20152018Cupao5.pdf,https://arquivo.pt/wayback/20180719151528/http://www.fcporto.pt/Comunicados/PagamentoJurosEO20152018Cupao5.pdf,20180719151528,Microsoft Word - Pagamento_Juros_EO-2015-2018_Cupao5,2018-07-19,ea4d382ecf7be36d,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/ea4d382ecf7be36d.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/ea4d382ecf7be36d.txt
porto,www.fcporto.pt,porto,"""FC Porto SAD""",http://www.fcporto.pt/Comunicados/PagamentoJurosEO20142017Cupao6Reembolso.pdf,https://arquivo.pt/wayback/20170815030824/http://www.fcporto.pt/Comunicados/PagamentoJurosEO20142017Cupao6Reembolso.pdf,20170815030824,Microsoft Word - Pagamento_Juros_EO-2014-2017_Cupao6-Reembolso.docx,2017-08-15,dba8a5ca452fc779,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/dba8a5ca452fc779.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/dba8a5ca452fc779.txt
porto,www.fcporto.pt,porto,"""FC Porto SAD""",http://www.fcporto.pt/Comunicados/PagamentoJurosEO20152018Cupao4.pdf,https://arquivo.pt/wayback/20170815030849/http://www.fcporto.pt/Comunicados/PagamentoJurosEO20152018Cupao4.pdf,20170815030849,Microsoft Word - Pagamento_Juros_EO-2015-2018_Cupao4.docx,2017-08-15,a3d46130aa2d58aa,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/a3d46130aa2d58aa.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/a3d46130aa2d58aa.txt
porto,www.fcporto.pt,porto,"""Porto SAD""",http://www.fcporto.pt/Relatrios%20de%20Contas/RC_2003_2004_ingl%C3%AAs.pdf,https://arquivo.pt/wayback/20180719174743/http://www.fcporto.pt/Relatrios%20de%20Contas/RC_2003_2004_ingl%C3%AAs.pdf,20180719174743,,2018-07-19,62a765d180a10004,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/62a765d180a10004.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/62a765d180a10004.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_PropostasAG18Maio2011.pdf,https://arquivo.pt/wayback/20170222172224/http://www.sporting.pt/incscp/pdf/investor_relations/ir_PropostasAG18Maio2011.pdf,20170222172224,CI - 001/CTB/96,2017-02-22,ed32dde4d35749b9,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/ed32dde4d35749b9.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/ed32dde4d35749b9.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_formularioVotocorrespondenciaPessoasSingularesAG23Julho2013_210613.pdf,https://arquivo.pt/wayback/20150517102659/http://www.sporting.pt/incscp/pdf/investor_relations/ir_formularioVotocorrespondenciaPessoasSingularesAG23Julho2013_210613.pdf,20150517102659,"Assembleia Geral da Sporting - Sociedade Desportiva de Futebol, SAD, a realizar no dia 9 de Setembro",2015-05-17,f45880368ec1a475,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/f45880368ec1a475.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/f45880368ec1a475.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_propostasAG1Outubro2014_090914.pdf,https://arquivo.pt/wayback/20150517104136/http://www.sporting.pt/incscp/pdf/investor_relations/ir_propostasAG1Outubro2014_090914.pdf,20150517104136,CI - 001/CTB/96,2015-05-17,128390dbc5ae9f1b,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/128390dbc5ae9f1b.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/128390dbc5ae9f1b.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_formularioVotocorrespondenciaPessoasColectivasAG23Julho2013_210613.pdf,https://arquivo.pt/wayback/20150517103228/http://www.sporting.pt/incscp/pdf/investor_relations/ir_formularioVotocorrespondenciaPessoasColectivasAG23Julho2013_210613.pdf,20150517103228,"Assembleia Geral da Sporting - Sociedade Desportiva de Futebol, SAD, a realizar no dia 9 de Setembro",2015-05-17,70174c73c90d1b6c,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/70174c73c90d1b6c.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/70174c73c90d1b6c.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",https://www.sporting.pt/incscp/pdf/investor_relations/ir_PropostasAG18Maio2011.pdf,https://arquivo.pt/wayback/20200627070615/https://www.sporting.pt/incscp/pdf/investor_relations/ir_PropostasAG18Maio2011.pdf,20200627070615,CI - 001/CTB/96,2020-06-27,ed32dde4d35749b9,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/ed32dde4d35749b9.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/ed32dde4d35749b9.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/convocatoriaag_300613.pdf,https://arquivo.pt/wayback/20170222171357/http://www.sporting.pt/incscp/pdf/investor_relations/convocatoriaag_300613.pdf,20170222171357,,2017-02-22,00b49cf80ca2efda,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/00b49cf80ca2efda.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/00b49cf80ca2efda.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/propostaAG_ponto2_ponto_3_ponto4_300613.pdf,https://arquivo.pt/wayback/20170222171408/http://www.sporting.pt/incscp/pdf/investor_relations/propostaAG_ponto2_ponto_3_ponto4_300613.pdf,20170222171408,,2017-02-22,c7d0fd66abc08509,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/c7d0fd66abc08509.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/c7d0fd66abc08509.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_PropostasAG30092011.pdf,https://arquivo.pt/wayback/20150517103657/http://www.sporting.pt/incscp/pdf/investor_relations/ir_PropostasAG30092011.pdf,20150517103657,CI - 001/CTB/96,2015-05-17,37657409eb097bf6,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/37657409eb097bf6.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/37657409eb097bf6.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",https://www.sporting.pt/incscp/pdf/investor_relations/propostaAG_ponto2_ponto_3_ponto4_300613.pdf,https://arquivo.pt/wayback/20200627085604/https://www.sporting.pt/incscp/pdf/investor_relations/propostaAG_ponto2_ponto_3_ponto4_300613.pdf,20200627085604,,2020-06-27,c7d0fd66abc08509,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/c7d0fd66abc08509.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/c7d0fd66abc08509.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",https://www.sporting.pt/incscp/pdf/investor_relations/convocatoriaag_300613.pdf,https://arquivo.pt/wayback/20150425070458/https://www.sporting.pt/incscp/pdf/investor_relations/convocatoriaag_300613.pdf,20150425070458,,2015-04-25,00b49cf80ca2efda,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/00b49cf80ca2efda.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/00b49cf80ca2efda.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_Formulario_VotoCorrespondencia_PessoasColectivas_AG_VMOC_26Jul2013_250613.pdf,https://arquivo.pt/wayback/20150517102820/http://www.sporting.pt/incscp/pdf/investor_relations/ir_Formulario_VotoCorrespondencia_PessoasColectivas_AG_VMOC_26Jul2013_250613.pdf,20150517102820,,2015-05-17,b2abccf3930cdf9e,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/b2abccf3930cdf9e.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/b2abccf3930cdf9e.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_Formulario_VotoCorrespondencia_PessoasSingulares_AG_VMOC_26Jul2013_250613.pdf,https://arquivo.pt/wayback/20150517102838/http://www.sporting.pt/incscp/pdf/investor_relations/ir_Formulario_VotoCorrespondencia_PessoasSingulares_AG_VMOC_26Jul2013_250613.pdf,20150517102838,,2015-05-17,5c54ba947c3d5271,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/5c54ba947c3d5271.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/5c54ba947c3d5271.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_Formulario_VotoCorrespondencia_PessoasColectivas_AGObrigacionistas_26Jul2013_250613.pdf,https://arquivo.pt/wayback/20150517103004/http://www.sporting.pt/incscp/pdf/investor_relations/ir_Formulario_VotoCorrespondencia_PessoasColectivas_AGObrigacionistas_26Jul2013_250613.pdf,20150517103004,,2015-05-17,8b5a21f02963b9eb,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/8b5a21f02963b9eb.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/8b5a21f02963b9eb.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_PropostasAG29Setemtro10.pdf,https://arquivo.pt/wayback/20150517104314/http://www.sporting.pt/incscp/pdf/investor_relations/ir_PropostasAG29Setemtro10.pdf,20150517104314,,2015-05-17,e021b9463483cc41,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/e021b9463483cc41.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/e021b9463483cc41.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_Propostas_AG_VMOC_26Julho2013_250613.pdf,https://arquivo.pt/wayback/20150517104259/http://www.sporting.pt/incscp/pdf/investor_relations/ir_Propostas_AG_VMOC_26Julho2013_250613.pdf,20150517104259,CI - 001/CTB/96,2015-05-17,a966694cd2a9491c,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/a966694cd2a9491c.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/a966694cd2a9491c.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_Propostas_AGObrigacionistas_26Julho2013.pdf,https://arquivo.pt/wayback/20150517103917/http://www.sporting.pt/incscp/pdf/investor_relations/ir_Propostas_AGObrigacionistas_26Julho2013.pdf,20150517103917,CI - 001/CTB/96,2015-05-17,48212a325b75d845,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/48212a325b75d845.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/48212a325b75d845.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_comunicadoreestruturacaofinanceira14112014.pdf,https://arquivo.pt/wayback/20150517113725/http://www.sporting.pt/incscp/pdf/investor_relations/ir_comunicadoreestruturacaofinanceira14112014.pdf,20150517113725,,2015-05-17,eae74f9c97f653be,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/eae74f9c97f653be.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/eae74f9c97f653be.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_propostasAG23Julho2013_210613.pdf,https://arquivo.pt/wayback/20150517104119/http://www.sporting.pt/incscp/pdf/investor_relations/ir_propostasAG23Julho2013_210613.pdf,20150517104119,CI - 001/CTB/96,2015-05-17,36947e131d33b138,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/36947e131d33b138.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/36947e131d33b138.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ComunicadoDoyen14%2008%2014.pdf,https://arquivo.pt/wayback/20150517120854/http://www.sporting.pt/incscp/pdf/investor_relations/ComunicadoDoyen14%2008%2014.pdf,20150517120854,"SPORTING – SOCIEDADE DESPORTIVA DE FUTEBOL, SAD",2015-05-17,23b4169544201117,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/23b4169544201117.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/23b4169544201117.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/propostasAG28Setembro12_080912.pdf,https://arquivo.pt/wayback/20150517103638/http://www.sporting.pt/incscp/pdf/investor_relations/propostasAG28Setembro12_080912.pdf,20150517103638,CI - 001/CTB/96,2015-05-17,891c00109e62c961,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/891c00109e62c961.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/891c00109e62c961.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_formvotocorresppessoassingularesag2304_300312.pdf,https://arquivo.pt/wayback/20150517102946/http://www.sporting.pt/incscp/pdf/investor_relations/ir_formvotocorresppessoassingularesag2304_300312.pdf,20150517102946,,2015-05-17,0cf256566e581d8c,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/0cf256566e581d8c.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/0cf256566e581d8c.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_formvotocorresppessoascolectivasag2304_300312.pdf,https://arquivo.pt/wayback/20150517103305/http://www.sporting.pt/incscp/pdf/investor_relations/ir_formvotocorresppessoascolectivasag2304_300312.pdf,20150517103305,,2015-05-17,5d21a5f05bff34a9,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/5d21a5f05bff34a9.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/5d21a5f05bff34a9.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_formvotocorresppessoassingularesag2704_270312.pdf,https://arquivo.pt/wayback/20150517103121/http://www.sporting.pt/incscp/pdf/investor_relations/ir_formvotocorresppessoassingularesag2704_270312.pdf,20150517103121,"Assembleia Geral da Sporting - Sociedade Desportiva de Futebol, SAD, a realizar no dia 9 de Setembro",2015-05-17,c1c4db692af773eb,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/c1c4db692af773eb.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/c1c4db692af773eb.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_formvotocorresppessoascolectivasag2704_270312.pdf,https://arquivo.pt/wayback/20150517102729/http://www.sporting.pt/incscp/pdf/investor_relations/ir_formvotocorresppessoascolectivasag2704_270312.pdf,20150517102729,"Assembleia Geral da Sporting - Sociedade Desportiva de Futebol, SAD, a realizar no dia 9 de Setembro",2015-05-17,53797ed83c37119b,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/53797ed83c37119b.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/53797ed83c37119b.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_propostasAGSAD_300913.pdf,https://arquivo.pt/wayback/20150517103841/http://www.sporting.pt/incscp/pdf/investor_relations/ir_propostasAGSAD_300913.pdf,20150517103841,CI - 001/CTB/96,2015-05-17,8d0e56b6e6cad959,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/8d0e56b6e6cad959.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/8d0e56b6e6cad959.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_Comunicado160115.pdf,https://arquivo.pt/wayback/20150517115503/http://www.sporting.pt/incscp/pdf/investor_relations/ir_Comunicado160115.pdf,20150517115503,"SPORTING – SOCIEDADE DESPORTIVA DE FUTEBOL, SAD",2015-05-17,f8dbe7432fd909d5,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/f8dbe7432fd909d5.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/f8dbe7432fd909d5.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_ofertaspublicas_anuncio2_101210.pdf,https://arquivo.pt/wayback/20150517104805/http://www.sporting.pt/incscp/pdf/investor_relations/ir_ofertaspublicas_anuncio2_101210.pdf,20150517104805,Aviso direitos _Valores__CMVM_10.12.2010_clean.doc,2015-05-17,6d053af223bac3b3,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/6d053af223bac3b3.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/6d053af223bac3b3.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_comunicadoSCPSGP_S23122014.pdf,https://arquivo.pt/wayback/20150517122845/http://www.sporting.pt/incscp/pdf/investor_relations/ir_comunicadoSCPSGP_S23122014.pdf,20150517122845,CI - 001/CTB/96,2015-05-17,c551ae7bbb5f1fcd,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/c551ae7bbb5f1fcd.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/c551ae7bbb5f1fcd.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/comunicadoDeliberacoesAG23Julho2013.pdf,https://arquivo.pt/wayback/20150517113112/http://www.sporting.pt/incscp/pdf/investor_relations/comunicadoDeliberacoesAG23Julho2013.pdf,20150517113112,CI - 001/CTB/96,2015-05-17,4e42dbbe434eda21,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/4e42dbbe434eda21.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/4e42dbbe434eda21.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_PropostasAG23042012.pdf,https://arquivo.pt/wayback/20150517104211/http://www.sporting.pt/incscp/pdf/investor_relations/ir_PropostasAG23042012.pdf,20150517104211,CI - 001/CTB/96,2015-05-17,aa616840f25d62be,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/aa616840f25d62be.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/aa616840f25d62be.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/SinteseAnualInformacaoDivulgada_20112012.pdf,https://arquivo.pt/wayback/20150517123831/http://www.sporting.pt/incscp/pdf/investor_relations/SinteseAnualInformacaoDivulgada_20112012.pdf,20150517123831,CI - 001/CTB/96,2015-05-17,30152a8c63fda1f8,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/30152a8c63fda1f8.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/30152a8c63fda1f8.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_ofertaspublicas_aumentocapital_110111.pdf,https://arquivo.pt/wayback/20150517104916/http://www.sporting.pt/incscp/pdf/investor_relations/ir_ofertaspublicas_aumentocapital_110111.pdf,20150517104916,(Microsoft Word - Aumento Capital Sporting SAD_An\372ncio Resultados _final_.DOC),2015-05-17,f4b4775ab6dd9ab1,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/f4b4775ab6dd9ab1.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/f4b4775ab6dd9ab1.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_comunicado_061210.pdf,https://arquivo.pt/wayback/20150517121014/http://www.sporting.pt/incscp/pdf/investor_relations/ir_comunicado_061210.pdf,20150517121014,CI - 001/CTB/96,2015-05-17,15108f565b62e494,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/15108f565b62e494.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/15108f565b62e494.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_participacaoqualificada_200111.pdf,https://arquivo.pt/wayback/20151208042426/http://www.sporting.pt/incscp/pdf/investor_relations/ir_participacaoqualificada_200111.pdf,20151208042426,CI - 001/CTB/96,2015-12-08,86f0addd73dc59ee,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/86f0addd73dc59ee.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/86f0addd73dc59ee.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_transaccoesdirigentes_131210.pdf,https://arquivo.pt/wayback/20150517110031/http://www.sporting.pt/incscp/pdf/investor_relations/ir_transaccoesdirigentes_131210.pdf,20150517110031,CI - 001/CTB/96,2015-05-17,a8e54a6bb22cbeef,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/a8e54a6bb22cbeef.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/a8e54a6bb22cbeef.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_ofertaspublicas_anuncio_101210.pdf,https://arquivo.pt/wayback/20150517105208/http://www.sporting.pt/incscp/pdf/investor_relations/ir_ofertaspublicas_anuncio_101210.pdf,20150517105208,Aviso direitos _Acções__CMVM_10.12.2010_clean.doc,2015-05-17,374452c4d8664a66,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/374452c4d8664a66.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/374452c4d8664a66.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_comunicado1Outubro14DeliberacoesAG_011014.pdf,https://arquivo.pt/wayback/20150517115631/http://www.sporting.pt/incscp/pdf/investor_relations/ir_comunicado1Outubro14DeliberacoesAG_011014.pdf,20150517115631,CI - 001/CTB/96,2015-05-17,e2e9f0dfd200ff24,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/e2e9f0dfd200ff24.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/e2e9f0dfd200ff24.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_comunicadoreestruturacao_21062013.pdf,https://arquivo.pt/wayback/20150517121840/http://www.sporting.pt/incscp/pdf/investor_relations/ir_comunicadoreestruturacao_21062013.pdf,20150517121840,,2015-05-17,c319a8e6db560167,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/c319a8e6db560167.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/c319a8e6db560167.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_FormularioVotoporcorrespondenciaPessoasSingularesAG_180511.pdf,https://arquivo.pt/wayback/20150517102802/http://www.sporting.pt/incscp/pdf/investor_relations/ir_FormularioVotoporcorrespondenciaPessoasSingularesAG_180511.pdf,20150517102802,"Assembleia Geral da Sporting - Sociedade Desportiva de Futebol, SAD, a realizar no dia 9 de Setembro",2015-05-17,66f3914b4081f4a8,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/66f3914b4081f4a8.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/66f3914b4081f4a8.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_FormularioVotoporcorrespondenciaPessoasColectivasAG_180511.pdf,https://arquivo.pt/wayback/20150517102640/http://www.sporting.pt/incscp/pdf/investor_relations/ir_FormularioVotoporcorrespondenciaPessoasColectivasAG_180511.pdf,20150517102640,"Assembleia Geral da Sporting - Sociedade Desportiva de Futebol, SAD, a realizar no dia 9 de Setembro",2015-05-17,ae57860192c0a7c6,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/ae57860192c0a7c6.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/ae57860192c0a7c6.txt
sporting,www.sporting.pt,sporting,"""Sporting Clube de Portugal - Futebol SAD""",http://www.sporting.pt/incscp/pdf/investor_relations/ir_VMOCExercicioDireitoOpcaoVencimentoAntecipado_311213.pdf,https://arquivo.pt/wayback/20150517110114/http://www.sporting.pt/incscp/pdf/investor_relations/ir_VMOCExercicioDireitoOpcaoVencimentoAntecipado_311213.pdf,20150517110114,,2015-05-17,0a83acf5882742e9,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/0a83acf5882742e9.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/0a83acf5882742e9.txt
